water_system_name,variable,variable_type,variable_group_type,value
MAGNOLIA MUTUAL WATER,Black / African American,Percent,Population,0
MAGNOLIA MUTUAL WATER,Native American,Percent,Population,0
MAGNOLIA MUTUAL WATER,Asian,Percent,Population,5.93
MAGNOLIA MUTUAL WATER,Pacific Islander,Percent,Population,0
MAGNOLIA MUTUAL WATER,Other / Multiple,Percent,Population,3.63
MAGNOLIA MUTUAL WATER,Poverty - Total Assessed,Count,Population,1
MAGNOLIA MUTUAL WATER,Poverty - Below Level,Count,Population,0
MAGNOLIA MUTUAL WATER,Poverty - Above Level,Count,Population,1
MAGNOLIA MUTUAL WATER,Poverty Rate,Percent,Population,15.75
MAGNOLIA MUTUAL WATER,Total Households,Count,Households,0
MAGNOLIA MUTUAL WATER,Income Below 10k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 10k-15k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 15k-20k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 20k-25k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 25k-30k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 30k-35k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 35k-40k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 40k-45k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 45k-50k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 50k-60k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 60k-75k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 75k-100k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 100k-125k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 125k-150k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 150k-200k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income Above 200k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 0-25k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 25k-50k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 50k-75k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 0-50k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 50k-100k,Count,Households,0
MAGNOLIA MUTUAL WATER,Income 100k-150k,Count,Households,0
MAGNOLIA MUTUAL WATER,Mortgage - Total,Count,Households,0
MAGNOLIA MUTUAL WATER,Mortgage - Housing Costs Over 30% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,Mortgage - Housing Costs Over 50% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,No Mortgage - Total,Count,Households,0
MAGNOLIA MUTUAL WATER,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,Rent - Total,Count,Households,0
MAGNOLIA MUTUAL WATER,Rent - Housing Costs Over 30% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,Rent - Housing Costs Over 50% Income,Count,Households,0
MAGNOLIA MUTUAL WATER,All Households - Housing Costs Over 30% Income,Percent,Households,24.49
MAGNOLIA MUTUAL WATER,All Households - Housing Costs Over 50% Income,Percent,Households,14.65
MAGNOLIA MUTUAL WATER,Average Household Size,Hh Weighted,Household Weighted,2.49
MAGNOLIA MUTUAL WATER,Median Household Income,Hh Weighted,Household Weighted,68248
MAGNOLIA MUTUAL WATER,Per Capita Income,Pop Weighted,Population Weighted,38950
MC CLELLAN MHP,Total Population,Count,Population,269
MC CLELLAN MHP,Hispanic / Latino,Count,Population,52
MC CLELLAN MHP,White,Count,Population,108
MC CLELLAN MHP,Black / African American,Count,Population,65
MC CLELLAN MHP,Native American,Count,Population,0
MC CLELLAN MHP,Asian,Count,Population,43
MC CLELLAN MHP,Pacific Islander,Count,Population,0
MC CLELLAN MHP,Other / Multiple,Count,Population,2
MC CLELLAN MHP,Hispanic / Latino,Percent,Population,19.27
MC CLELLAN MHP,White,Percent,Population,40.19
MC CLELLAN MHP,Black / African American,Percent,Population,24.01
MC CLELLAN MHP,Native American,Percent,Population,0
MC CLELLAN MHP,Asian,Percent,Population,15.91
MC CLELLAN MHP,Pacific Islander,Percent,Population,0
MC CLELLAN MHP,Other / Multiple,Percent,Population,0.62
MC CLELLAN MHP,Poverty - Total Assessed,Count,Population,269
MC CLELLAN MHP,Poverty - Below Level,Count,Population,101
MC CLELLAN MHP,Poverty - Above Level,Count,Population,168
MC CLELLAN MHP,Poverty Rate,Percent,Population,37.48
MC CLELLAN MHP,Total Households,Count,Households,82
MC CLELLAN MHP,Income Below 10k,Count,Households,8
MC CLELLAN MHP,Income 10k-15k,Count,Households,2
MC CLELLAN MHP,Income 15k-20k,Count,Households,3
MC CLELLAN MHP,Income 20k-25k,Count,Households,7
MC CLELLAN MHP,Income 25k-30k,Count,Households,11
MC CLELLAN MHP,Income 30k-35k,Count,Households,2
MC CLELLAN MHP,Income 35k-40k,Count,Households,2
MC CLELLAN MHP,Income 40k-45k,Count,Households,1
MC CLELLAN MHP,Income 45k-50k,Count,Households,3
MC CLELLAN MHP,Income 50k-60k,Count,Households,1
MC CLELLAN MHP,Income 60k-75k,Count,Households,15
MC CLELLAN MHP,Income 75k-100k,Count,Households,20
MC CLELLAN MHP,Income 100k-125k,Count,Households,3
MC CLELLAN MHP,Income 125k-150k,Count,Households,0
MC CLELLAN MHP,Income 150k-200k,Count,Households,3
MC CLELLAN MHP,Income Above 200k,Count,Households,0
MC CLELLAN MHP,Income 0-25k,Count,Households,20
MC CLELLAN MHP,Income 25k-50k,Count,Households,19
MC CLELLAN MHP,Income 50k-75k,Count,Households,17
MC CLELLAN MHP,Income 0-50k,Count,Households,39
MC CLELLAN MHP,Income 50k-100k,Count,Households,36
MC CLELLAN MHP,Income 100k-150k,Count,Households,3
MC CLELLAN MHP,Mortgage - Total,Count,Households,9
MC CLELLAN MHP,Mortgage - Housing Costs Over 30% Income,Count,Households,4
MC CLELLAN MHP,Mortgage - Housing Costs Over 50% Income,Count,Households,2
MC CLELLAN MHP,No Mortgage - Total,Count,Households,25
MC CLELLAN MHP,No Mortgage - Housing Costs Over 30% Income,Count,Households,1
MC CLELLAN MHP,No Mortgage - Housing Costs Over 50% Income,Count,Households,1
MC CLELLAN MHP,Rent - Total,Count,Households,48
MC CLELLAN MHP,Rent - Housing Costs Over 30% Income,Count,Households,34
MC CLELLAN MHP,Rent - Housing Costs Over 50% Income,Count,Households,27
MC CLELLAN MHP,All Households - Housing Costs Over 30% Income,Percent,Households,46.85
MC CLELLAN MHP,All Households - Housing Costs Over 50% Income,Percent,Households,35.36
MC CLELLAN MHP,Average Household Size,Hh Weighted,Household Weighted,3.28
MC CLELLAN MHP,Median Household Income,Hh Weighted,Household Weighted,60521
MC CLELLAN MHP,Per Capita Income,Pop Weighted,Population Weighted,18213
OLYMPIA MOBILODGE,Total Population,Count,Population,290
OLYMPIA MOBILODGE,Hispanic / Latino,Count,Population,70
OLYMPIA MOBILODGE,White,Count,Population,81
OLYMPIA MOBILODGE,Black / African American,Count,Population,18
OLYMPIA MOBILODGE,Native American,Count,Population,0
OLYMPIA MOBILODGE,Asian,Count,Population,101
OLYMPIA MOBILODGE,Pacific Islander,Count,Population,16
OLYMPIA MOBILODGE,Other / Multiple,Count,Population,3
OLYMPIA MOBILODGE,Hispanic / Latino,Percent,Population,24.12
OLYMPIA MOBILODGE,White,Percent,Population,28.03
OLYMPIA MOBILODGE,Black / African American,Percent,Population,6.3
OLYMPIA MOBILODGE,Native American,Percent,Population,0
OLYMPIA MOBILODGE,Asian,Percent,Population,34.95
OLYMPIA MOBILODGE,Pacific Islander,Percent,Population,5.53
OLYMPIA MOBILODGE,Other / Multiple,Percent,Population,1.08
OLYMPIA MOBILODGE,Poverty - Total Assessed,Count,Population,290
OLYMPIA MOBILODGE,Poverty - Below Level,Count,Population,68
OLYMPIA MOBILODGE,Poverty - Above Level,Count,Population,222
OLYMPIA MOBILODGE,Poverty Rate,Percent,Population,23.43
OLYMPIA MOBILODGE,Total Households,Count,Households,114
OLYMPIA MOBILODGE,Income Below 10k,Count,Households,11
OLYMPIA MOBILODGE,Income 10k-15k,Count,Households,0
OLYMPIA MOBILODGE,Income 15k-20k,Count,Households,6
OLYMPIA MOBILODGE,Income 20k-25k,Count,Households,10
OLYMPIA MOBILODGE,Income 25k-30k,Count,Households,9
OLYMPIA MOBILODGE,Income 30k-35k,Count,Households,3
OLYMPIA MOBILODGE,Income 35k-40k,Count,Households,13
OLYMPIA MOBILODGE,Income 40k-45k,Count,Households,0
OLYMPIA MOBILODGE,Income 45k-50k,Count,Households,0
OLYMPIA MOBILODGE,Income 50k-60k,Count,Households,10
OLYMPIA MOBILODGE,Income 60k-75k,Count,Households,19
OLYMPIA MOBILODGE,Income 75k-100k,Count,Households,8
OLYMPIA MOBILODGE,Income 100k-125k,Count,Households,3
OLYMPIA MOBILODGE,Income 125k-150k,Count,Households,12
OLYMPIA MOBILODGE,Income 150k-200k,Count,Households,5
OLYMPIA MOBILODGE,Income Above 200k,Count,Households,5
OLYMPIA MOBILODGE,Income 0-25k,Count,Households,28
OLYMPIA MOBILODGE,Income 25k-50k,Count,Households,25
OLYMPIA MOBILODGE,Income 50k-75k,Count,Households,29
OLYMPIA MOBILODGE,Income 0-50k,Count,Households,53
OLYMPIA MOBILODGE,Income 50k-100k,Count,Households,36
OLYMPIA MOBILODGE,Income 100k-150k,Count,Households,14
OLYMPIA MOBILODGE,Mortgage - Total,Count,Households,31
OLYMPIA MOBILODGE,Mortgage - Housing Costs Over 30% Income,Count,Households,22
OLYMPIA MOBILODGE,Mortgage - Housing Costs Over 50% Income,Count,Households,10
OLYMPIA MOBILODGE,No Mortgage - Total,Count,Households,51
OLYMPIA MOBILODGE,No Mortgage - Housing Costs Over 30% Income,Count,Households,12
OLYMPIA MOBILODGE,No Mortgage - Housing Costs Over 50% Income,Count,Households,10
OLYMPIA MOBILODGE,Rent - Total,Count,Households,33
OLYMPIA MOBILODGE,Rent - Housing Costs Over 30% Income,Count,Households,9
OLYMPIA MOBILODGE,Rent - Housing Costs Over 50% Income,Count,Households,7
OLYMPIA MOBILODGE,All Households - Housing Costs Over 30% Income,Percent,Households,37.35
OLYMPIA MOBILODGE,All Households - Housing Costs Over 50% Income,Percent,Households,23.74
OLYMPIA MOBILODGE,Average Household Size,Hh Weighted,Household Weighted,2.5100000000000002
OLYMPIA MOBILODGE,Median Household Income,Hh Weighted,Household Weighted,53786
OLYMPIA MOBILODGE,Per Capita Income,Pop Weighted,Population Weighted,29451
ORANGE VALE WATER COMPANY,Total Population,Count,Population,17387
ORANGE VALE WATER COMPANY,Hispanic / Latino,Count,Population,2658
ORANGE VALE WATER COMPANY,White,Count,Population,12308
ORANGE VALE WATER COMPANY,Black / African American,Count,Population,241
ORANGE VALE WATER COMPANY,Native American,Count,Population,181
ORANGE VALE WATER COMPANY,Asian,Count,Population,633
ORANGE VALE WATER COMPANY,Pacific Islander,Count,Population,86
ORANGE VALE WATER COMPANY,Other / Multiple,Count,Population,1281
ORANGE VALE WATER COMPANY,Hispanic / Latino,Percent,Population,15.28
ORANGE VALE WATER COMPANY,White,Percent,Population,70.79
ORANGE VALE WATER COMPANY,Black / African American,Percent,Population,1.39
ORANGE VALE WATER COMPANY,Native American,Percent,Population,1.04
ORANGE VALE WATER COMPANY,Asian,Percent,Population,3.64
ORANGE VALE WATER COMPANY,Pacific Islander,Percent,Population,0.49
ORANGE VALE WATER COMPANY,Other / Multiple,Percent,Population,7.37
ORANGE VALE WATER COMPANY,Poverty - Total Assessed,Count,Population,17288
ORANGE VALE WATER COMPANY,Poverty - Below Level,Count,Population,1904
ORANGE VALE WATER COMPANY,Poverty - Above Level,Count,Population,15384
ORANGE VALE WATER COMPANY,Poverty Rate,Percent,Population,11.01
ORANGE VALE WATER COMPANY,Total Households,Count,Households,6595
ORANGE VALE WATER COMPANY,Income Below 10k,Count,Households,389
ORANGE VALE WATER COMPANY,Income 10k-15k,Count,Households,111
ORANGE VALE WATER COMPANY,Income 15k-20k,Count,Households,61
ORANGE VALE WATER COMPANY,Income 20k-25k,Count,Households,94
ORANGE VALE WATER COMPANY,Income 25k-30k,Count,Households,226
ORANGE VALE WATER COMPANY,Income 30k-35k,Count,Households,58
ORANGE VALE WATER COMPANY,Income 35k-40k,Count,Households,274
ORANGE VALE WATER COMPANY,Income 40k-45k,Count,Households,120
ORANGE VALE WATER COMPANY,Income 45k-50k,Count,Households,181
ORANGE VALE WATER COMPANY,Income 50k-60k,Count,Households,372
ORANGE VALE WATER COMPANY,Income 60k-75k,Count,Households,752
ORANGE VALE WATER COMPANY,Income 75k-100k,Count,Households,990
ORANGE VALE WATER COMPANY,Income 100k-125k,Count,Households,901
ORANGE VALE WATER COMPANY,Income 125k-150k,Count,Households,626
ORANGE VALE WATER COMPANY,Income 150k-200k,Count,Households,678
ORANGE VALE WATER COMPANY,Income Above 200k,Count,Households,766
ORANGE VALE WATER COMPANY,Income 0-25k,Count,Households,655
ORANGE VALE WATER COMPANY,Income 25k-50k,Count,Households,858
ORANGE VALE WATER COMPANY,Income 50k-75k,Count,Households,1123
ORANGE VALE WATER COMPANY,Income 0-50k,Count,Households,1512
ORANGE VALE WATER COMPANY,Income 50k-100k,Count,Households,2113
ORANGE VALE WATER COMPANY,Income 100k-150k,Count,Households,1526
ORANGE VALE WATER COMPANY,Mortgage - Total,Count,Households,3246
ORANGE VALE WATER COMPANY,Mortgage - Housing Costs Over 30% Income,Count,Households,1021
ORANGE VALE WATER COMPANY,Mortgage - Housing Costs Over 50% Income,Count,Households,453
ORANGE VALE WATER COMPANY,No Mortgage - Total,Count,Households,1686
ORANGE VALE WATER COMPANY,No Mortgage - Housing Costs Over 30% Income,Count,Households,315
ORANGE VALE WATER COMPANY,No Mortgage - Housing Costs Over 50% Income,Count,Households,185
ORANGE VALE WATER COMPANY,Rent - Total,Count,Households,1663
ORANGE VALE WATER COMPANY,Rent - Housing Costs Over 30% Income,Count,Households,693
ORANGE VALE WATER COMPANY,Rent - Housing Costs Over 50% Income,Count,Households,305
ORANGE VALE WATER COMPANY,All Households - Housing Costs Over 30% Income,Percent,Households,30.77
ORANGE VALE WATER COMPANY,All Households - Housing Costs Over 50% Income,Percent,Households,14.29
ORANGE VALE WATER COMPANY,Average Household Size,Hh Weighted,Household Weighted,2.608348457768683
ORANGE VALE WATER COMPANY,Median Household Income,Hh Weighted,Household Weighted,92693.71491876646
ORANGE VALE WATER COMPANY,Per Capita Income,Pop Weighted,Population Weighted,42509.89363050402
PLANTATION MOBILE HOME PARK,Total Population,Count,Population,10
PLANTATION MOBILE HOME PARK,Hispanic / Latino,Count,Population,4
PLANTATION MOBILE HOME PARK,White,Count,Population,1
PLANTATION MOBILE HOME PARK,Black / African American,Count,Population,1
PLANTATION MOBILE HOME PARK,Native American,Count,Population,0
PLANTATION MOBILE HOME PARK,Asian,Count,Population,3
PLANTATION MOBILE HOME PARK,Pacific Islander,Count,Population,0
PLANTATION MOBILE HOME PARK,Other / Multiple,Count,Population,1
PLANTATION MOBILE HOME PARK,Hispanic / Latino,Percent,Population,38.66
PLANTATION MOBILE HOME PARK,White,Percent,Population,15.12
PLANTATION MOBILE HOME PARK,Black / African American,Percent,Population,7.1
PLANTATION MOBILE HOME PARK,Native American,Percent,Population,0
PLANTATION MOBILE HOME PARK,Asian,Percent,Population,32.49
PLANTATION MOBILE HOME PARK,Pacific Islander,Percent,Population,0
PLANTATION MOBILE HOME PARK,Other / Multiple,Percent,Population,6.64
PLANTATION MOBILE HOME PARK,Poverty - Total Assessed,Count,Population,10
PLANTATION MOBILE HOME PARK,Poverty - Below Level,Count,Population,2
PLANTATION MOBILE HOME PARK,Poverty - Above Level,Count,Population,7
PLANTATION MOBILE HOME PARK,Poverty Rate,Percent,Population,22.33
PLANTATION MOBILE HOME PARK,Total Households,Count,Households,3
PLANTATION MOBILE HOME PARK,Income Below 10k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 10k-15k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 15k-20k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 20k-25k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 25k-30k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 30k-35k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 35k-40k,Count,Households,1
PLANTATION MOBILE HOME PARK,Income 40k-45k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 45k-50k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 50k-60k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 60k-75k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 75k-100k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 100k-125k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 125k-150k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 150k-200k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income Above 200k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 0-25k,Count,Households,1
PLANTATION MOBILE HOME PARK,Income 25k-50k,Count,Households,1
PLANTATION MOBILE HOME PARK,Income 50k-75k,Count,Households,0
PLANTATION MOBILE HOME PARK,Income 0-50k,Count,Households,2
PLANTATION MOBILE HOME PARK,Income 50k-100k,Count,Households,1
PLANTATION MOBILE HOME PARK,Income 100k-150k,Count,Households,0
PLANTATION MOBILE HOME PARK,Mortgage - Total,Count,Households,1
PLANTATION MOBILE HOME PARK,Mortgage - Housing Costs Over 30% Income,Count,Households,0
PLANTATION MOBILE HOME PARK,Mortgage - Housing Costs Over 50% Income,Count,Households,0
PLANTATION MOBILE HOME PARK,No Mortgage - Total,Count,Households,0
PLANTATION MOBILE HOME PARK,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
PLANTATION MOBILE HOME PARK,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
PLANTATION MOBILE HOME PARK,Rent - Total,Count,Households,2
PLANTATION MOBILE HOME PARK,Rent - Housing Costs Over 30% Income,Count,Households,1
PLANTATION MOBILE HOME PARK,Rent - Housing Costs Over 50% Income,Count,Households,1
PLANTATION MOBILE HOME PARK,All Households - Housing Costs Over 30% Income,Percent,Households,44.88
PLANTATION MOBILE HOME PARK,All Households - Housing Costs Over 50% Income,Percent,Households,28.55
PLANTATION MOBILE HOME PARK,Average Household Size,Hh Weighted,Household Weighted,2.86
PLANTATION MOBILE HOME PARK,Median Household Income,Hh Weighted,Household Weighted,38491
PLANTATION MOBILE HOME PARK,Per Capita Income,Pop Weighted,Population Weighted,16707
RANCHO MARINA,Total Population,Count,Population,0
RANCHO MARINA,Hispanic / Latino,Count,Population,0
RANCHO MARINA,White,Count,Population,0
RANCHO MARINA,Black / African American,Count,Population,0
RANCHO MARINA,Native American,Count,Population,0
RANCHO MARINA,Asian,Count,Population,0
RANCHO MARINA,Pacific Islander,Count,Population,0
RANCHO MARINA,Other / Multiple,Count,Population,0
RANCHO MARINA,Hispanic / Latino,Percent,Population,3.9
RANCHO MARINA,White,Percent,Population,89.23
RANCHO MARINA,Black / African American,Percent,Population,3.23
RANCHO MARINA,Native American,Percent,Population,0
RANCHO MARINA,Asian,Percent,Population,0
RANCHO MARINA,Pacific Islander,Percent,Population,0
RANCHO MARINA,Other / Multiple,Percent,Population,3.63
RANCHO MARINA,Poverty - Total Assessed,Count,Population,0
RANCHO MARINA,Poverty - Below Level,Count,Population,0
RANCHO MARINA,Poverty - Above Level,Count,Population,0
RANCHO MARINA,Poverty Rate,Percent,Population,35.94
RANCHO MARINA,Total Households,Count,Households,0
RANCHO MARINA,Income Below 10k,Count,Households,0
RANCHO MARINA,Income 10k-15k,Count,Households,0
RANCHO MARINA,Income 15k-20k,Count,Households,0
RANCHO MARINA,Income 20k-25k,Count,Households,0
RANCHO MARINA,Income 25k-30k,Count,Households,0
RANCHO MARINA,Income 30k-35k,Count,Households,0
RANCHO MARINA,Income 35k-40k,Count,Households,0
RANCHO MARINA,Income 40k-45k,Count,Households,0
RANCHO MARINA,Income 45k-50k,Count,Households,0
RANCHO MARINA,Income 50k-60k,Count,Households,0
RANCHO MARINA,Income 60k-75k,Count,Households,0
RANCHO MARINA,Income 75k-100k,Count,Households,0
RANCHO MARINA,Income 100k-125k,Count,Households,0
RANCHO MARINA,Income 125k-150k,Count,Households,0
RANCHO MARINA,Income 150k-200k,Count,Households,0
RANCHO MARINA,Income Above 200k,Count,Households,0
RANCHO MARINA,Income 0-25k,Count,Households,0
RANCHO MARINA,Income 25k-50k,Count,Households,0
RANCHO MARINA,Income 50k-75k,Count,Households,0
RANCHO MARINA,Income 0-50k,Count,Households,0
RANCHO MARINA,Income 50k-100k,Count,Households,0
RANCHO MARINA,Income 100k-150k,Count,Households,0
RANCHO MARINA,Mortgage - Total,Count,Households,0
RANCHO MARINA,Mortgage - Housing Costs Over 30% Income,Count,Households,0
RANCHO MARINA,Mortgage - Housing Costs Over 50% Income,Count,Households,0
RANCHO MARINA,No Mortgage - Total,Count,Households,0
RANCHO MARINA,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
RANCHO MARINA,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
RANCHO MARINA,Rent - Total,Count,Households,0
RANCHO MARINA,Rent - Housing Costs Over 30% Income,Count,Households,0
RANCHO MARINA,Rent - Housing Costs Over 50% Income,Count,Households,0
RANCHO MARINA,All Households - Housing Costs Over 30% Income,Percent,Households,28.02
RANCHO MARINA,All Households - Housing Costs Over 50% Income,Percent,Households,23.19
RANCHO MARINA,Average Household Size,Hh Weighted,Household Weighted,1.79
RANCHO MARINA,Median Household Income,Hh Weighted,Household Weighted,38125
RANCHO MARINA,Per Capita Income,Pop Weighted,Population Weighted,33103
RANCHO MURIETA COMMUNITY SERVI,Total Population,Count,Population,3239
